Id,year,fullName,primaryNationality,gender,photoUrl,typeOfDeath,status,employedAs,organizations,localOrForeign,motiveConfirmed,impunityMurder,tortured,captive,threatened,sentence,country,region,location,locationImprisoned
2888,2013,Saleh Aljazeeri,Eritrea,Male,,,Imprisoned,Staff,"Dimtsi Hafash, Eritrea al- Haditha",Local,,,,,,Not Sentenced,Eritrea,,,Carceli Prison
2888,2013,Saleh Aljazeeri,Eritrea,Male,,,Imprisoned,Staff,"Dimtsi Hafash, Eritrea al- Haditha",Local,,,,,,Not Sentenced,Eritrea,,,Carceli Prison
2888,2013,Saleh Aljazeeri,Eritrea,Male,,,Imprisoned,Staff,"Dimtsi Hafash, Eritrea al- Haditha",Local,,,,,,Not Sentenced,Eritrea,,,Carceli Prison
2888,2014,Saleh Aljazeeri,Eritrea,Male,,,Imprisoned,Staff,"Dimtsi Hafash, Eritrea al- Haditha",Local,,,,,,Not Sentenced,Eritrea,,,Carceli Prison
2888,2014,Saleh Aljazeeri,Eritrea,Male,,,Imprisoned,Staff,"Dimtsi Hafash, Eritrea al- Haditha",Local,,,,,,Not Sentenced,Eritrea,,,Carceli Prison
2888,2014,Saleh Aljazeeri,Eritrea,Male,,,Imprisoned,Staff,"Dimtsi Hafash, Eritrea al- Haditha",Local,,,,,,Not Sentenced,Eritrea,,,Carceli Prison
2888,2014,Saleh Aljazeeri,Eritrea,Male,,,Imprisoned,Staff,"Dimtsi Hafash, Eritrea al- Haditha",Local,,,,,,Not Sentenced,Eritrea,,,Carceli Prison
2888,2014,Saleh Aljazeeri,Eritrea,Male,,,Imprisoned,Staff,"Dimtsi Hafash, Eritrea al- Haditha",Local,,,,,,Not Sentenced,Eritrea,,,Carceli Prison
2888,2014,Saleh Aljazeeri,Eritrea,Male,,,Imprisoned,Staff,"Dimtsi Hafash, Eritrea al- Haditha",Local,,,,,,Not Sentenced,Eritrea,,,Carceli Prison
2888,2014,Saleh Aljazeeri,Eritrea,Male,,,Imprisoned,Staff,"Dimtsi Hafash, Eritrea al- Haditha",Local,,,,,,Not Sentenced,Eritrea,,,Carceli Prison
2888,2014,Saleh Aljazeeri,Eritrea,Male,,,Imprisoned,Staff,"Dimtsi Hafash, Eritrea al- Haditha",Local,,,,,,Not Sentenced,Eritrea,,,Carceli Prison
2888,2014,Saleh Aljazeeri,Eritrea,Male,,,Imprisoned,Staff,"Dimtsi Hafash, Eritrea al- Haditha",Local,,,,,,Not Sentenced,Eritrea,,,Carceli Prison
2888,2014,Saleh Aljazeeri,Eritrea,Male,,,Imprisoned,Staff,"Dimtsi Hafash, Eritrea al- Haditha",Local,,,,,,Not Sentenced,Eritrea,,,Carceli Prison
2888,2014,Saleh Aljazeeri,Eritrea,Male,,,Imprisoned,Staff,"Dimtsi Hafash, Eritrea al- Haditha",Local,,,,,,Not Sentenced,Eritrea,,,Carceli Prison
2888,2014,Saleh Aljazeeri,Eritrea,Male,,,Imprisoned,Staff,"Dimtsi Hafash, Eritrea al- Haditha",Local,,,,,,Not Sentenced,Eritrea,,,Carceli Prison
2888,2014,Saleh Aljazeeri,Eritrea,Male,,,Imprisoned,Staff,"Dimtsi Hafash, Eritrea al- Haditha",Local,,,,,,Not Sentenced,Eritrea,,,Carceli Prison
2888,2014,Saleh Aljazeeri,Eritrea,Male,,,Imprisoned,Staff,"Dimtsi Hafash, Eritrea al- Haditha",Local,,,,,,Not Sentenced,Eritrea,,,Carceli Prison
2888,2014,Saleh Aljazeeri,Eritrea,Male,,,Imprisoned,Staff,"Dimtsi Hafash, Eritrea al- Haditha",Local,,,,,,Not Sentenced,Eritrea,,,Carceli Prison
2888,2014,Saleh Aljazeeri,Eritrea,Male,,,Imprisoned,Staff,"Dimtsi Hafash, Eritrea al- Haditha",Local,,,,,,Not Sentenced,Eritrea,,,Carceli Prison
2888,2014,Saleh Aljazeeri,Eritrea,Male,,,Imprisoned,Staff,"Dimtsi Hafash, Eritrea al- Haditha",Local,,,,,,Not Sentenced,Eritrea,,,Carceli Prison
2888,2014,Saleh Aljazeeri,Eritrea,Male,,,Imprisoned,Staff,"Dimtsi Hafash, Eritrea al- Haditha",Local,,,,,,Not Sentenced,Eritrea,,,Carceli Prison
2888,2015,Saleh Aljazeeri,Eritrea,Male,,,Imprisoned,Staff,"Dimtsi Hafash, Eritrea al- Haditha",Local,,,,,,Not Sentenced,Eritrea,,,Carceli Prison
2888,2015,Saleh Aljazeeri,Eritrea,Male,,,Imprisoned,Staff,"Dimtsi Hafash, Eritrea al- Haditha",Local,,,,,,Not Sentenced,Eritrea,,,Carceli Prison
2888,2015,Saleh Aljazeeri,Eritrea,Male,,,Imprisoned,Staff,"Dimtsi Hafash, Eritrea al- Haditha",Local,,,,,,Not Sentenced,Eritrea,,,Carceli Prison
2888,2015,Saleh Aljazeeri,Eritrea,Male,,,Imprisoned,Staff,"Dimtsi Hafash, Eritrea al- Haditha",Local,,,,,,Not Sentenced,Eritrea,,,Carceli Prison
2888,2015,Saleh Aljazeeri,Eritrea,Male,,,Imprisoned,Staff,"Dimtsi Hafash, Eritrea al- Haditha",Local,,,,,,Not Sentenced,Eritrea,,,Carceli Prison
2888,2015,Saleh Aljazeeri,Eritrea,Male,,,Imprisoned,Staff,"Dimtsi Hafash, Eritrea al- Haditha",Local,,,,,,Not Sentenced,Eritrea,,,Carceli Prison
2888,2015,Saleh Aljazeeri,Eritrea,Male,,,Imprisoned,Staff,"Dimtsi Hafash, Eritrea al- Haditha",Local,,,,,,Not Sentenced,Eritrea,,,Carceli Prison
2888,2015,Saleh Aljazeeri,Eritrea,Male,,,Imprisoned,Staff,"Dimtsi Hafash, Eritrea al- Haditha",Local,,,,,,Not Sentenced,Eritrea,,,Carceli Prison
2888,2015,Saleh Aljazeeri,Eritrea,Male,,,Imprisoned,Staff,"Dimtsi Hafash, Eritrea al- Haditha",Local,,,,,,Not Sentenced,Eritrea,,,Carceli Prison
2888,2015,Saleh Aljazeeri,Eritrea,Male,,,Imprisoned,Staff,"Dimtsi Hafash, Eritrea al- Haditha",Local,,,,,,Not Sentenced,Eritrea,,,Carceli Prison
2888,2015,Saleh Aljazeeri,Eritrea,Male,,,Imprisoned,Staff,"Dimtsi Hafash, Eritrea al- Haditha",Local,,,,,,Not Sentenced,Eritrea,,,Carceli Prison
2888,2015,Saleh Aljazeeri,Eritrea,Male,,,Imprisoned,Staff,"Dimtsi Hafash, Eritrea al- Haditha",Local,,,,,,Not Sentenced,Eritrea,,,Carceli Prison
2888,2015,Saleh Aljazeeri,Eritrea,Male,,,Imprisoned,Staff,"Dimtsi Hafash, Eritrea al- Haditha",Local,,,,,,Not Sentenced,Eritrea,,,Carceli Prison
2888,2015,Saleh Aljazeeri,Eritrea,Male,,,Imprisoned,Staff,"Dimtsi Hafash, Eritrea al- Haditha",Local,,,,,,Not Sentenced,Eritrea,,,Carceli Prison
2888,2015,Saleh Aljazeeri,Eritrea,Male,,,Imprisoned,Staff,"Dimtsi Hafash, Eritrea al- Haditha",Local,,,,,,Not Sentenced,Eritrea,,,Carceli Prison
2888,2015,Saleh Aljazeeri,Eritrea,Male,,,Imprisoned,Staff,"Dimtsi Hafash, Eritrea al- Haditha",Local,,,,,,Not Sentenced,Eritrea,,,Carceli Prison
2888,2015,Saleh Aljazeeri,Eritrea,Male,,,Imprisoned,Staff,"Dimtsi Hafash, Eritrea al- Haditha",Local,,,,,,Not Sentenced,Eritrea,,,Carceli Prison
2888,2015,Saleh Aljazeeri,Eritrea,Male,,,Imprisoned,Staff,"Dimtsi Hafash, Eritrea al- Haditha",Local,,,,,,Not Sentenced,Eritrea,,,Carceli Prison
2888,2016,Saleh Aljazeeri,Eritrea,Male,,,Imprisoned,Staff,"Dimtsi Hafash, Eritrea al- Haditha",Local,,,,,,Not Sentenced,Eritrea,,,Carceli Prison
2888,2016,Saleh Aljazeeri,Eritrea,Male,,,Imprisoned,Staff,"Dimtsi Hafash, Eritrea al- Haditha",Local,,,,,,Not Sentenced,Eritrea,,,Carceli Prison
2888,2016,Saleh Aljazeeri,Eritrea,Male,,,Imprisoned,Staff,"Dimtsi Hafash, Eritrea al- Haditha",Local,,,,,,Not Sentenced,Eritrea,,,Carceli Prison
2888,2016,Saleh Aljazeeri,Eritrea,Male,,,Imprisoned,Staff,"Dimtsi Hafash, Eritrea al- Haditha",Local,,,,,,Not Sentenced,Eritrea,,,Carceli Prison
2888,2016,Saleh Aljazeeri,Eritrea,Male,,,Imprisoned,Staff,"Dimtsi Hafash, Eritrea al- Haditha",Local,,,,,,Not Sentenced,Eritrea,,,Carceli Prison
2888,2016,Saleh Aljazeeri,Eritrea,Male,,,Imprisoned,Staff,"Dimtsi Hafash, Eritrea al- Haditha",Local,,,,,,Not Sentenced,Eritrea,,,Carceli Prison
2888,2016,Saleh Aljazeeri,Eritrea,Male,,,Imprisoned,Staff,"Dimtsi Hafash, Eritrea al- Haditha",Local,,,,,,Not Sentenced,Eritrea,,,Carceli Prison
2888,2016,Saleh Aljazeeri,Eritrea,Male,,,Imprisoned,Staff,"Dimtsi Hafash, Eritrea al- Haditha",Local,,,,,,Not Sentenced,Eritrea,,,Carceli Prison
2888,2016,Saleh Aljazeeri,Eritrea,Male,,,Imprisoned,Staff,"Dimtsi Hafash, Eritrea al- Haditha",Local,,,,,,Not Sentenced,Eritrea,,,Carceli Prison
2888,2016,Saleh Aljazeeri,Eritrea,Male,,,Imprisoned,Staff,"Dimtsi Hafash, Eritrea al- Haditha",Local,,,,,,Not Sentenced,Eritrea,,,Carceli Prison
2888,2016,Saleh Aljazeeri,Eritrea,Male,,,Imprisoned,Staff,"Dimtsi Hafash, Eritrea al- Haditha",Local,,,,,,Not Sentenced,Eritrea,,,Carceli Prison
2888,2016,Saleh Aljazeeri,Eritrea,Male,,,Imprisoned,Staff,"Dimtsi Hafash, Eritrea al- Haditha",Local,,,,,,Not Sentenced,Eritrea,,,Carceli Prison
2888,2016,Saleh Aljazeeri,Eritrea,Male,,,Imprisoned,Staff,"Dimtsi Hafash, Eritrea al- Haditha",Local,,,,,,Not Sentenced,Eritrea,,,Carceli Prison
2888,2016,Saleh Aljazeeri,Eritrea,Male,,,Imprisoned,Staff,"Dimtsi Hafash, Eritrea al- Haditha",Local,,,,,,Not Sentenced,Eritrea,,,Carceli Prison
2888,2016,Saleh Aljazeeri,Eritrea,Male,,,Imprisoned,Staff,"Dimtsi Hafash, Eritrea al- Haditha",Local,,,,,,Not Sentenced,Eritrea,,,Carceli Prison
2888,2016,Saleh Aljazeeri,Eritrea,Male,,,Imprisoned,Staff,"Dimtsi Hafash, Eritrea al- Haditha",Local,,,,,,Not Sentenced,Eritrea,,,Carceli Prison
2888,2016,Saleh Aljazeeri,Eritrea,Male,,,Imprisoned,Staff,"Dimtsi Hafash, Eritrea al- Haditha",Local,,,,,,Not Sentenced,Eritrea,,,Carceli Prison
2888,2016,Saleh Aljazeeri,Eritrea,Male,,,Imprisoned,Staff,"Dimtsi Hafash, Eritrea al- Haditha",Local,,,,,,Not Sentenced,Eritrea,,,Carceli Prison
2888,2017,Saleh Aljazeeri,Eritrea,Male,,,Imprisoned,Staff,"Dimtsi Hafash, Eritrea al- Haditha",Local,,,,,,Not Sentenced,Eritrea,,,Carceli Prison
2888,2017,Saleh Aljazeeri,Eritrea,Male,,,Imprisoned,Staff,"Dimtsi Hafash, Eritrea al- Haditha",Local,,,,,,Not Sentenced,Eritrea,,,Carceli Prison
2888,2017,Saleh Aljazeeri,Eritrea,Male,,,Imprisoned,Staff,"Dimtsi Hafash, Eritrea al- Haditha",Local,,,,,,Not Sentenced,Eritrea,,,Carceli Prison
2888,2017,Saleh Aljazeeri,Eritrea,Male,,,Imprisoned,Staff,"Dimtsi Hafash, Eritrea al- Haditha",Local,,,,,,Not Sentenced,Eritrea,,,Carceli Prison
2888,2017,Saleh Aljazeeri,Eritrea,Male,,,Imprisoned,Staff,"Dimtsi Hafash, Eritrea al- Haditha",Local,,,,,,Not Sentenced,Eritrea,,,Carceli Prison
2888,2017,Saleh Aljazeeri,Eritrea,Male,,,Imprisoned,Staff,"Dimtsi Hafash, Eritrea al- Haditha",Local,,,,,,Not Sentenced,Eritrea,,,Carceli Prison
2888,2017,Saleh Aljazeeri,Eritrea,Male,,,Imprisoned,Staff,"Dimtsi Hafash, Eritrea al- Haditha",Local,,,,,,Not Sentenced,Eritrea,,,Carceli Prison
2888,2017,Saleh Aljazeeri,Eritrea,Male,,,Imprisoned,Staff,"Dimtsi Hafash, Eritrea al- Haditha",Local,,,,,,Not Sentenced,Eritrea,,,Carceli Prison
2888,2017,Saleh Aljazeeri,Eritrea,Male,,,Imprisoned,Staff,"Dimtsi Hafash, Eritrea al- Haditha",Local,,,,,,Not Sentenced,Eritrea,,,Carceli Prison
2888,2017,Saleh Aljazeeri,Eritrea,Male,,,Imprisoned,Staff,"Dimtsi Hafash, Eritrea al- Haditha",Local,,,,,,Not Sentenced,Eritrea,,,Carceli Prison
2888,2017,Saleh Aljazeeri,Eritrea,Male,,,Imprisoned,Staff,"Dimtsi Hafash, Eritrea al- Haditha",Local,,,,,,Not Sentenced,Eritrea,,,Carceli Prison
2888,2017,Saleh Aljazeeri,Eritrea,Male,,,Imprisoned,Staff,"Dimtsi Hafash, Eritrea al- Haditha",Local,,,,,,Not Sentenced,Eritrea,,,Carceli Prison
2888,2017,Saleh Aljazeeri,Eritrea,Male,,,Imprisoned,Staff,"Dimtsi Hafash, Eritrea al- Haditha",Local,,,,,,Not Sentenced,Eritrea,,,Carceli Prison
2888,2017,Saleh Aljazeeri,Eritrea,Male,,,Imprisoned,Staff,"Dimtsi Hafash, Eritrea al- Haditha",Local,,,,,,Not Sentenced,Eritrea,,,Carceli Prison
2888,2017,Saleh Aljazeeri,Eritrea,Male,,,Imprisoned,Staff,"Dimtsi Hafash, Eritrea al- Haditha",Local,,,,,,Not Sentenced,Eritrea,,,Carceli Prison
2888,2017,Saleh Aljazeeri,Eritrea,Male,,,Imprisoned,Staff,"Dimtsi Hafash, Eritrea al- Haditha",Local,,,,,,Not Sentenced,Eritrea,,,Carceli Prison
2888,2017,Saleh Aljazeeri,Eritrea,Male,,,Imprisoned,Staff,"Dimtsi Hafash, Eritrea al- Haditha",Local,,,,,,Not Sentenced,Eritrea,,,Carceli Prison
2888,2017,Saleh Aljazeeri,Eritrea,Male,,,Imprisoned,Staff,"Dimtsi Hafash, Eritrea al- Haditha",Local,,,,,,Not Sentenced,Eritrea,,,Carceli Prison
2888,2018,Saleh Aljazeeri,Eritrea,Male,,,Imprisoned,Staff,"Dimtsi Hafash, Eritrea al- Haditha",Local,,,,,,Not Sentenced,Eritrea,,,Carceli Prison
2888,2018,Saleh Aljazeeri,Eritrea,Male,,,Imprisoned,Staff,"Dimtsi Hafash, Eritrea al- Haditha",Local,,,,,,Not Sentenced,Eritrea,,,Carceli Prison
2888,2018,Saleh Aljazeeri,Eritrea,Male,,,Imprisoned,Staff,"Dimtsi Hafash, Eritrea al- Haditha",Local,,,,,,Not Sentenced,Eritrea,,,Carceli Prison
2888,2018,Saleh Aljazeeri,Eritrea,Male,,,Imprisoned,Staff,"Dimtsi Hafash, Eritrea al- Haditha",Local,,,,,,Not Sentenced,Eritrea,,,Carceli Prison
2888,2018,Saleh Aljazeeri,Eritrea,Male,,,Imprisoned,Staff,"Dimtsi Hafash, Eritrea al- Haditha",Local,,,,,,Not Sentenced,Eritrea,,,Carceli Prison
2888,2018,Saleh Aljazeeri,Eritrea,Male,,,Imprisoned,Staff,"Dimtsi Hafash, Eritrea al- Haditha",Local,,,,,,Not Sentenced,Eritrea,,,Carceli Prison
2888,2018,Saleh Aljazeeri,Eritrea,Male,,,Imprisoned,Staff,"Dimtsi Hafash, Eritrea al- Haditha",Local,,,,,,Not Sentenced,Eritrea,,,Carceli Prison
2888,2018,Saleh Aljazeeri,Eritrea,Male,,,Imprisoned,Staff,"Dimtsi Hafash, Eritrea al- Haditha",Local,,,,,,Not Sentenced,Eritrea,,,Carceli Prison
2888,2018,Saleh Aljazeeri,Eritrea,Male,,,Imprisoned,Staff,"Dimtsi Hafash, Eritrea al- Haditha",Local,,,,,,Not Sentenced,Eritrea,,,Carceli Prison
2888,2018,Saleh Aljazeeri,Eritrea,Male,,,Imprisoned,Staff,"Dimtsi Hafash, Eritrea al- Haditha",Local,,,,,,Not Sentenced,Eritrea,,,Carceli Prison
2888,2018,Saleh Aljazeeri,Eritrea,Male,,,Imprisoned,Staff,"Dimtsi Hafash, Eritrea al- Haditha",Local,,,,,,Not Sentenced,Eritrea,,,Carceli Prison
2888,2018,Saleh Aljazeeri,Eritrea,Male,,,Imprisoned,Staff,"Dimtsi Hafash, Eritrea al- Haditha",Local,,,,,,Not Sentenced,Eritrea,,,Carceli Prison
2888,2018,Saleh Aljazeeri,Eritrea,Male,,,Imprisoned,Staff,"Dimtsi Hafash, Eritrea al- Haditha",Local,,,,,,Not Sentenced,Eritrea,,,Carceli Prison
2888,2018,Saleh Aljazeeri,Eritrea,Male,,,Imprisoned,Staff,"Dimtsi Hafash, Eritrea al- Haditha",Local,,,,,,Not Sentenced,Eritrea,,,Carceli Prison
2888,2018,Saleh Aljazeeri,Eritrea,Male,,,Imprisoned,Staff,"Dimtsi Hafash, Eritrea al- Haditha",Local,,,,,,Not Sentenced,Eritrea,,,Carceli Prison
2888,2018,Saleh Aljazeeri,Eritrea,Male,,,Imprisoned,Staff,"Dimtsi Hafash, Eritrea al- Haditha",Local,,,,,,Not Sentenced,Eritrea,,,Carceli Prison
2888,2018,Saleh Aljazeeri,Eritrea,Male,,,Imprisoned,Staff,"Dimtsi Hafash, Eritrea al- Haditha",Local,,,,,,Not Sentenced,Eritrea,,,Carceli Prison
2888,2018,Saleh Aljazeeri,Eritrea,Male,,,Imprisoned,Staff,"Dimtsi Hafash, Eritrea al- Haditha",Local,,,,,,Not Sentenced,Eritrea,,,Carceli Prison
2888,2019,Saleh Aljazeeri,Eritrea,Male,,,Imprisoned,Staff,"Dimtsi Hafash, Eritrea al- Haditha",Local,,,,,,Not Sentenced,Eritrea,,,Carceli Prison
2888,2019,Saleh Aljazeeri,Eritrea,Male,,,Imprisoned,Staff,"Dimtsi Hafash, Eritrea al- Haditha",Local,,,,,,Not Sentenced,Eritrea,,,Carceli Prison
2888,2019,Saleh Aljazeeri,Eritrea,Male,,,Imprisoned,Staff,"Dimtsi Hafash, Eritrea al- Haditha",Local,,,,,,Not Sentenced,Eritrea,,,Carceli Prison
2888,2019,Saleh Aljazeeri,Eritrea,Male,,,Imprisoned,Staff,"Dimtsi Hafash, Eritrea al- Haditha",Local,,,,,,Not Sentenced,Eritrea,,,Carceli Prison
2888,2019,Saleh Aljazeeri,Eritrea,Male,,,Imprisoned,Staff,"Dimtsi Hafash, Eritrea al- Haditha",Local,,,,,,Not Sentenced,Eritrea,,,Carceli Prison
2888,2019,Saleh Aljazeeri,Eritrea,Male,,,Imprisoned,Staff,"Dimtsi Hafash, Eritrea al- Haditha",Local,,,,,,Not Sentenced,Eritrea,,,Carceli Prison
2888,2019,Saleh Aljazeeri,Eritrea,Male,,,Imprisoned,Staff,"Dimtsi Hafash, Eritrea al- Haditha",Local,,,,,,Not Sentenced,Eritrea,,,Carceli Prison
2888,2019,Saleh Aljazeeri,Eritrea,Male,,,Imprisoned,Staff,"Dimtsi Hafash, Eritrea al- Haditha",Local,,,,,,Not Sentenced,Eritrea,,,Carceli Prison
2888,2019,Saleh Aljazeeri,Eritrea,Male,,,Imprisoned,Staff,"Dimtsi Hafash, Eritrea al- Haditha",Local,,,,,,Not Sentenced,Eritrea,,,Carceli Prison
2888,2019,Saleh Aljazeeri,Eritrea,Male,,,Imprisoned,Staff,"Dimtsi Hafash, Eritrea al- Haditha",Local,,,,,,Not Sentenced,Eritrea,,,Carceli Prison
2888,2019,Saleh Aljazeeri,Eritrea,Male,,,Imprisoned,Staff,"Dimtsi Hafash, Eritrea al- Haditha",Local,,,,,,Not Sentenced,Eritrea,,,Carceli Prison
2888,2019,Saleh Aljazeeri,Eritrea,Male,,,Imprisoned,Staff,"Dimtsi Hafash, Eritrea al- Haditha",Local,,,,,,Not Sentenced,Eritrea,,,Carceli Prison
2888,2019,Saleh Aljazeeri,Eritrea,Male,,,Imprisoned,Staff,"Dimtsi Hafash, Eritrea al- Haditha",Local,,,,,,Not Sentenced,Eritrea,,,Carceli Prison
2888,2019,Saleh Aljazeeri,Eritrea,Male,,,Imprisoned,Staff,"Dimtsi Hafash, Eritrea al- Haditha",Local,,,,,,Not Sentenced,Eritrea,,,Carceli Prison
2888,2019,Saleh Aljazeeri,Eritrea,Male,,,Imprisoned,Staff,"Dimtsi Hafash, Eritrea al- Haditha",Local,,,,,,Not Sentenced,Eritrea,,,Carceli Prison
2888,2019,Saleh Aljazeeri,Eritrea,Male,,,Imprisoned,Staff,"Dimtsi Hafash, Eritrea al- Haditha",Local,,,,,,Not Sentenced,Eritrea,,,Carceli Prison
2888,2019,Saleh Aljazeeri,Eritrea,Male,,,Imprisoned,Staff,"Dimtsi Hafash, Eritrea al- Haditha",Local,,,,,,Not Sentenced,Eritrea,,,Carceli Prison
2888,2019,Saleh Aljazeeri,Eritrea,Male,,,Imprisoned,Staff,"Dimtsi Hafash, Eritrea al- Haditha",Local,,,,,,Not Sentenced,Eritrea,,,Carceli Prison
2889,2013,Saleh Ayyad Hafyana,Libya,Male,,Dangerous Assignment,Killed,Staff,Fassato News Agency,Local,Confirmed,,,,,,Libya,,Tripoli,
2890,2005,Saleh Ibrahim,Iraq,Male,https://cpj-photos.s3-us-west-2.amazonaws.com/saleh_ibrahim_iraq_2005.jpg,Crossfire,Killed,Staff,Associated Press Television News,Local,Confirmed,,,,,,Iraq,,Mosul,
2891,2007,Saleh Idris Gama,Eritrea,Male,,,Imprisoned,Staff,Eri-TV,Foreign,,,,,,Not Sentenced,Ethiopia,,,
2891,2007,Saleh Idris Gama,Eritrea,Male,,,Imprisoned,Staff,Eri-TV,Foreign,,,,,,Not Sentenced,Ethiopia,,,
2891,2007,Saleh Idris Gama,Eritrea,Male,,,Imprisoned,Staff,Eri-TV,Foreign,,,,,,Not Sentenced,Ethiopia,,,
2891,2007,Saleh Idris Gama,Eritrea,Male,,,Imprisoned,Staff,Eri-TV,Foreign,,,,,,Not Sentenced,Ethiopia,,,
2891,2007,Saleh Idris Gama,Eritrea,Male,,,Imprisoned,Staff,Eri-TV,Foreign,,,,,,Not Sentenced,Ethiopia,,,
2891,2007,Saleh Idris Gama,Eritrea,Male,,,Imprisoned,Staff,Eri-TV,Foreign,,,,,,Not Sentenced,Ethiopia,,,
2891,2007,Saleh Idris Gama,Eritrea,Male,,,Imprisoned,Staff,Eri-TV,Foreign,,,,,,Not Sentenced,Ethiopia,,,
2891,2007,Saleh Idris Gama,Eritrea,Male,,,Imprisoned,Staff,Eri-TV,Foreign,,,,,,Not Sentenced,Ethiopia,,,
2891,2007,Saleh Idris Gama,Eritrea,Male,,,Imprisoned,Staff,Eri-TV,Foreign,,,,,,Not Sentenced,Ethiopia,,,
2891,2007,Saleh Idris Gama,Eritrea,Male,,,Imprisoned,Staff,Eri-TV,Foreign,,,,,,Not Sentenced,Ethiopia,,,
2891,2008,Saleh Idris Gama,Eritrea,Male,,,Imprisoned,Staff,Eri-TV,Foreign,,,,,,Not Sentenced,Ethiopia,,,
2891,2008,Saleh Idris Gama,Eritrea,Male,,,Imprisoned,Staff,Eri-TV,Foreign,,,,,,Not Sentenced,Ethiopia,,,
2891,2008,Saleh Idris Gama,Eritrea,Male,,,Imprisoned,Staff,Eri-TV,Foreign,,,,,,Not Sentenced,Ethiopia,,,
2891,2008,Saleh Idris Gama,Eritrea,Male,,,Imprisoned,Staff,Eri-TV,Foreign,,,,,,Not Sentenced,Ethiopia,,,
2891,2008,Saleh Idris Gama,Eritrea,Male,,,Imprisoned,Staff,Eri-TV,Foreign,,,,,,Not Sentenced,Ethiopia,,,
2891,2008,Saleh Idris Gama,Eritrea,Male,,,Imprisoned,Staff,Eri-TV,Foreign,,,,,,Not Sentenced,Ethiopia,,,
2891,2008,Saleh Idris Gama,Eritrea,Male,,,Imprisoned,Staff,Eri-TV,Foreign,,,,,,Not Sentenced,Ethiopia,,,
2891,2008,Saleh Idris Gama,Eritrea,Male,,,Imprisoned,Staff,Eri-TV,Foreign,,,,,,Not Sentenced,Ethiopia,,,
2891,2008,Saleh Idris Gama,Eritrea,Male,,,Imprisoned,Staff,Eri-TV,Foreign,,,,,,Not Sentenced,Ethiopia,,,
2891,2008,Saleh Idris Gama,Eritrea,Male,,,Imprisoned,Staff,Eri-TV,Foreign,,,,,,Not Sentenced,Ethiopia,,,
2891,2009,Saleh Idris Gama,Eritrea,Male,,,Imprisoned,Staff,Eri-TV,Foreign,,,,,,Not Sentenced,Ethiopia,,,
2891,2009,Saleh Idris Gama,Eritrea,Male,,,Imprisoned,Staff,Eri-TV,Foreign,,,,,,Not Sentenced,Ethiopia,,,
2891,2009,Saleh Idris Gama,Eritrea,Male,,,Imprisoned,Staff,Eri-TV,Foreign,,,,,,Not Sentenced,Ethiopia,,,
2891,2009,Saleh Idris Gama,Eritrea,Male,,,Imprisoned,Staff,Eri-TV,Foreign,,,,,,Not Sentenced,Ethiopia,,,
2891,2009,Saleh Idris Gama,Eritrea,Male,,,Imprisoned,Staff,Eri-TV,Foreign,,,,,,Not Sentenced,Ethiopia,,,
2891,2009,Saleh Idris Gama,Eritrea,Male,,,Imprisoned,Staff,Eri-TV,Foreign,,,,,,Not Sentenced,Ethiopia,,,
2891,2009,Saleh Idris Gama,Eritrea,Male,,,Imprisoned,Staff,Eri-TV,Foreign,,,,,,Not Sentenced,Ethiopia,,,
2891,2009,Saleh Idris Gama,Eritrea,Male,,,Imprisoned,Staff,Eri-TV,Foreign,,,,,,Not Sentenced,Ethiopia,,,
2891,2009,Saleh Idris Gama,Eritrea,Male,,,Imprisoned,Staff,Eri-TV,Foreign,,,,,,Not Sentenced,Ethiopia,,,
2891,2009,Saleh Idris Gama,Eritrea,Male,,,Imprisoned,Staff,Eri-TV,Foreign,,,,,,Not Sentenced,Ethiopia,,,
2891,2010,Saleh Idris Gama,Eritrea,Male,,,Imprisoned,Staff,Eri-TV,Foreign,,,,,,Not Sentenced,Ethiopia,,,
2891,2010,Saleh Idris Gama,Eritrea,Male,,,Imprisoned,Staff,Eri-TV,Foreign,,,,,,Not Sentenced,Ethiopia,,,
2891,2010,Saleh Idris Gama,Eritrea,Male,,,Imprisoned,Staff,Eri-TV,Foreign,,,,,,Not Sentenced,Ethiopia,,,
2891,2010,Saleh Idris Gama,Eritrea,Male,,,Imprisoned,Staff,Eri-TV,Foreign,,,,,,Not Sentenced,Ethiopia,,,
2891,2010,Saleh Idris Gama,Eritrea,Male,,,Imprisoned,Staff,Eri-TV,Foreign,,,,,,Not Sentenced,Ethiopia,,,
2891,2010,Saleh Idris Gama,Eritrea,Male,,,Imprisoned,Staff,Eri-TV,Foreign,,,,,,Not Sentenced,Ethiopia,,,
2891,2010,Saleh Idris Gama,Eritrea,Male,,,Imprisoned,Staff,Eri-TV,Foreign,,,,,,Not Sentenced,Ethiopia,,,
2891,2010,Saleh Idris Gama,Eritrea,Male,,,Imprisoned,Staff,Eri-TV,Foreign,,,,,,Not Sentenced,Ethiopia,,,
2891,2010,Saleh Idris Gama,Eritrea,Male,,,Imprisoned,Staff,Eri-TV,Foreign,,,,,,Not Sentenced,Ethiopia,,,
2891,2010,Saleh Idris Gama,Eritrea,Male,,,Imprisoned,Staff,Eri-TV,Foreign,,,,,,Not Sentenced,Ethiopia,,,
2891,2011,Saleh Idris Gama,Eritrea,Male,,,Imprisoned,Staff,Eri-TV,Foreign,,,,,,Not Sentenced,Ethiopia,,,
